snapshot,DK_region_1,DK_region_2,DK_region_3,DK_region_4,DK_region_5
2016-01-01 00:00:00,0.15799987348598307,0.4604198164996219,0.32856995886767587,0.2174994011708639,0.5149858715441293
2016-01-01 01:00:00,0.1424014693781287,0.5117329714863861,0.39912606392348143,0.20080597055578836,0.49993473998291355
2016-01-01 02:00:00,0.13151538092459528,0.47940788831088105,0.44665882724410827,0.19916258695887729,0.3930226429382235
2016-01-01 03:00:00,0.12320685919742042,0.44266134652242173,0.442701353721823,0.1938585506046592,0.36937386854736304
2016-01-01 04:00:00,0.09707040312747685,0.4282796756815312,0.41075094581813415,0.10349646924737606,0.3702666626744671
2016-01-01 05:00:00,0.05093771706517902,0.42818872923994755,0.40838111539267463,0.04223673339704962,0.37087074638369016
2016-01-01 06:00:00,0.024784611834255427,0.3774254137711903,0.4228261249361311,0.06917537629551931,0.3265074976993797
2016-01-01 07:00:00,0.04916414239388085,0.30935704481054277,0.39987823346166673,0.1321315920029773,0.26628155423307737
2016-01-01 08:00:00,0.08831759307019849,0.2419379996138446,0.34402956994388356,0.15900305509122248,0.1955128502480281
2016-01-01 09:00:00,0.0999570051322249,0.169701121363689,0.29041281357222754,0.12187336249994968,0.12706449280786478
2016-01-01 10:00:00,0.047357667069673336,0.09597579910409922,0.23324511805750478,0.0776576468843853,0.06886314920000838
2016-01-01 11:00:00,0.03547505635424344,0.06683605724515233,0.16219725926155817,0.03181498784208069,0.04635988972024494
2016-01-01 12:00:00,0.03312348253303595,0.05143040287670839,0.12833659230628916,0.03109737482638746,0.0370150123846913
2016-01-01 13:00:00,0.02619324621039142,0.025237406509419476,0.08329321486892093,0.024473448473855165,0.014540972199566732
2016-01-01 14:00:00,0.02469830219949768,0.016143351380314825,0.06095431044801998,0.008043679784295411,0.009092476783054066
2016-01-01 15:00:00,0.03445182273467852,0.0053915671840512195,0.042853057297075815,0.006172851270913893,0.0014539136269324016
2016-01-01 16:00:00,0.05579434263331225,0.0017120690736206002,0.022366509086369456,0.01306884428361025,2.3873550236235264e-05
2016-01-01 17:00:00,0.10272495516273175,0.0034566534334029946,0.02912574438630026,0.04729003197880595,1.3624224693693942e-06
2016-01-01 18:00:00,0.18191223528700692,0.019202011900151836,0.06476023803245415,0.11093859090483844,0.0013699015054013193
2016-01-01 19:00:00,0.2895109479171068,0.05465718764943721,0.1474531955308901,0.14970945572434394,0.011754119125585199
2016-01-01 20:00:00,0.38781448824069614,0.10917808571621677,0.21614556888390626,0.19539961566054026,0.07429201122474957
2016-01-01 21:00:00,0.431669995427519,0.18359339430824254,0.29861316877641503,0.25078792681089235,0.12645471999767488
2016-01-01 22:00:00,0.4907129265601658,0.30496723174245766,0.4106271843786651,0.30674328838734927,0.19732200443581663
2016-01-01 23:00:00,0.583939177156075,0.3207952057457927,0.45170217525857836,0.44693848882414056,0.21498150046819375
2016-01-02 00:00:00,0.6501473360086596,0.388465969153865,0.5345645322506165,0.5492845345615281,0.28611250928709747
2016-01-02 01:00:00,0.6853788373358926,0.5052116967622959,0.6368375812518161,0.5986181582189447,0.4239701472519077
2016-01-02 02:00:00,0.7580226668706788,0.6706925835326667,0.7586453309939046,0.7114174005333442,0.6361382139897229
2016-01-02 03:00:00,0.8681713650155701,0.8397156199314793,0.8716806965302301,0.8727750748804397,0.815856983866846
2016-01-02 04:00:00,0.944401117236479,0.9306638029483635,0.9396656340423968,0.964816613933935,0.9020297508840674
2016-01-02 05:00:00,0.9856798905608624,0.9628371169537945,0.977206526690618,0.9910327977381426,0.9381127086144959
2016-01-02 06:00:00,0.9958915815164424,0.9827860052310101,0.9906768852032465,0.9989070887641445,0.9640610176898562
2016-01-02 07:00:00,0.9977922931221052,0.9893598130326489,0.9961323393013268,0.9997694489868236,0.9826998153105777
2016-01-02 08:00:00,0.9983520717938131,0.9950952333212624,0.9989422566297319,0.9999453046830484,0.9895827317948659
2016-01-02 09:00:00,0.999122198095886,0.9987786222222079,0.9996646217929801,0.9999886062979244,0.9945208434132878
2016-01-02 10:00:00,0.9965463777336202,0.9967583803473664,0.9991437935858205,0.999949954938017,0.9965216623998646
2016-01-02 11:00:00,0.9998044836882477,0.999906277078495,0.9999357452000432,0.9999968168627554,0.9996914911228397
2016-01-02 12:00:00,0.9996654638866095,0.9999910365819633,0.9999999999999994,0.9999929941998567,0.999893648547459
2016-01-02 13:00:00,0.999411516221528,0.9999999999999997,0.9999999999999994,0.9999939747680825,0.999990445579662
2016-01-02 14:00:00,0.9994039342701772,0.9999904834397788,0.9999967204532685,0.9999977929009607,0.9999773387689388
2016-01-02 15:00:00,0.9992056898583682,0.9999999999999997,0.9999999999999994,0.9999937446471694,0.9999848788763752
2016-01-02 16:00:00,0.9999316370575365,0.9999999999999997,0.9999999999999994,1.0,0.9999897162158412
2016-01-02 17:00:00,0.9991388378023969,0.9999999999999997,0.9999999999999994,0.9999104795830955,0.9999342511399462
2016-01-02 18:00:00,0.999788407030385,0.999974927860927,0.9998951578926593,1.0,0.9999814827746776
2016-01-02 19:00:00,0.9994532585198043,0.9999160036994588,0.9997448355707436,0.9999927433017468,0.9999736269786703
2016-01-02 20:00:00,0.9996503220134856,0.9999585153057077,0.9992748181779824,1.0,0.9999454916477492
2016-01-02 21:00:00,0.9995773740730587,0.9999425964606121,0.9992933592614185,0.9999940960796533,0.9999390901866179
2016-01-02 22:00:00,0.9954358355551898,0.9806422797523972,0.9922882553314065,0.9991457236681422,0.9974670290437698
2016-01-02 23:00:00,0.9991410297568081,0.9963464887062404,0.9993991945837327,0.9999311865190054,0.9999763912822383
2016-01-03 00:00:00,0.99970986967408,0.9999397421453252,0.9999354745716174,0.9999987528499515,0.9999871190175272
2016-01-03 01:00:00,0.9998675568381782,0.9999733543606157,0.9999999999999994,0.99999799029982,0.9999897064690578
2016-01-03 02:00:00,0.9997961159192725,0.9999999999999997,0.9999518211060132,0.9999983985793593,0.9999906228762468
2016-01-03 03:00:00,0.9994732537172526,0.9999999999999997,0.9999999999999994,0.999996201967169,0.9999790130213233
2016-01-03 04:00:00,0.9998703998705171,0.9999999999999997,0.999894980993788,1.0,0.9998439876814538
2016-01-03 05:00:00,0.9997608433906429,0.9999554272645164,0.999803017138792,1.0,0.9998424256847068
2016-01-03 06:00:00,0.9995527840628539,0.999915817386215,0.9994592792437388,0.9999984010423583,0.999936418489629
2016-01-03 07:00:00,0.9993747013919478,0.9999677829608259,0.9984378829001881,0.9999991105561145,0.9999564999208981
2016-01-03 08:00:00,0.9996419213620162,0.9999999999999997,0.9990865076835577,1.0,0.9999028145578969
2016-01-03 09:00:00,0.9994649346822694,0.9999999999999997,0.9998348416252792,1.0,0.9998459198592944
2016-01-03 10:00:00,0.999926340900962,0.9999999999999997,0.9999914885804134,1.0,0.999816802108161
2016-01-03 11:00:00,0.9998905034831194,0.9999999999999997,0.9999890678915972,1.0,0.9999561532711474
2016-01-03 12:00:00,0.9995750368069511,0.9999999999999997,0.9999912321047126,1.0,0.999877659369155
2016-01-03 13:00:00,0.998299481807004,0.9999999999999997,0.9999732462892131,0.9999974402496562,0.9998595537529776
2016-01-03 14:00:00,0.9967069610899144,0.9999999999999997,0.999907214302357,0.9999256708529024,0.9999060839624988
2016-01-03 15:00:00,0.9936541927994933,0.9999135709199884,0.9995556337514031,0.9996437665549901,0.9994606419567871
